hfhudcode,id,cfname,updateddate,addeddate,reportdate,gown,gloves,head_cover,goggles,coverall,shoe_cover,face_shield,surgmask,n95mask,region,region_psgc,province,province_psgc,city_mun,city_mun_psgc,north_coord,east_coord
DOH000000000005829,3175,EASTERN PANGASINAN DISTRICT HOSPITAL,2020-05-01 16:26:13,2020-05-01 16:26:13,2020-05-01,5,1050,100,13,113,60,104,3200,0,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,TAYUG,PH015543000,16.019047,120.742442
DOH000000000005829,3706,EASTERN PANGASINAN DISTRICT HOSPITAL,2020-05-08 8:23:41,2020-05-08 8:23:41,2020-05-08,5,1050,100,13,113,60,104,3200,0,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,TAYUG,PH015543000,16.019047,120.742442
DOH000000000005829,6314,EASTERN PANGASINAN DISTRICT HOSPITAL,2020-05-15 16:06:22,2020-05-15 16:06:22,2020-05-15,5,1050,100,13,113,60,104,3200,0,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,TAYUG,PH015543000,16.019047,120.742442
DOH000000000005829,7087,EASTERN PANGASINAN DISTRICT HOSPITAL,2020-05-22 8:52:13,2020-05-22 8:52:13,2020-05-22,916,3000,1000,1030,40,1019,103,1050,1000,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,TAYUG,PH015543000,16.019047,120.742442
DOH000000000005829,827,EASTERN PANGASINAN DISTRICT HOSPITAL,2020-04-24 8:26:14,2020-04-24 8:26:14,2020-04-24,5,1050,100,13,113,60,104,3200,0,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,TAYUG,PH015543000,16.019047,120.742442
DOH000000000005830,4667,OSPITAL NG MAKATI,2020-05-08 15:53:59,2020-05-08 15:53:59,2020-05-08,7560,232500,6703,1315,38398,5807,5122,458470,1310,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (Not a Province)",PH137600000,CITY OF MAKATI,PH137602000,14.54622,121.061504
DOH000000000005830,6298,OSPITAL NG MAKATI,2020-05-15 15:59:48,2020-05-15 15:59:48,2020-05-15,15570,175700,40000,797,35580,2152,4575,434420,203,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (Not a Province)",PH137600000,CITY OF MAKATI,PH137602000,14.54622,121.061504
DOH000000000005830,7322,OSPITAL NG MAKATI,2020-05-22 10:22:04,2020-05-22 10:22:04,2020-05-22,15864,172300,28280,3714,34315,1500,4712,439190,0,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, FOURTH DISTRICT (Not a Province)",PH137600000,CITY OF MAKATI,PH137602000,14.54622,121.061504
DOH000000000005840,3734,MAWAB MED. CLINIC & HOSP.,2020-05-08 8:33:03,2020-05-08 8:33:03,2020-05-08,0,50,8,0,0,0,12,50,0,REGION XI (DAVAO REGION),PH110000000,COMPOSTELA VALLEY,PH118200000,MAWAB,PH118206000,7.507469,125.920163
DOH000000000005840,5876,MAWAB MED. CLINIC & HOSP.,2020-05-15 12:07:09,2020-05-15 12:07:09,2020-05-15,0,50,6,0,0,0,12,40,0,REGION XI (DAVAO REGION),PH110000000,COMPOSTELA VALLEY,PH118200000,MAWAB,PH118206000,7.507469,125.920163
DOH000000000005840,8030,MAWAB MED. CLINIC & HOSP.,2020-05-22 16:49:28,2020-05-22 16:49:28,2020-05-22,4,100,50,2,5,0,16,100,0,REGION XI (DAVAO REGION),PH110000000,COMPOSTELA VALLEY,PH118200000,MAWAB,PH118206000,7.507469,125.920163
DOH000000000005925,2844,CATIGBIAN DISTRICT HOSPITAL,2020-05-01 13:53:18,2020-05-01 13:53:18,2020-05-01,10,200,100,0,10,0,50,100,10,REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CATIGBIAN,PH071213000,9.850778,123.995861
DOH000000000005925,346,CATIGBIAN DISTRICT HOSPITAL,2020-04-17 14:58:00,2020-04-17 14:58:00,2020-04-17,10,100,0,0,0,0,40,0,0,REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CATIGBIAN,PH071213000,9.850778,123.995861
DOH000000000005925,4371,CATIGBIAN DISTRICT HOSPITAL,2020-05-08 13:25:30,2020-05-08 13:25:30,2020-05-08,10,150,40,0,10,0,40,100,10,REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CATIGBIAN,PH071213000,9.850778,123.995861
DOH000000000005925,5924,CATIGBIAN DISTRICT HOSPITAL,2020-05-15 12:37:08,2020-05-15 12:37:08,2020-05-15,10,100,50,0,10,0,50,500,50,REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CATIGBIAN,PH071213000,9.850778,123.995861
DOH000000000005925,7519,CATIGBIAN DISTRICT HOSPITAL,2020-05-22 11:59:47,2020-05-22 11:59:47,2020-05-22,50,1000,200,0,5,0,15,2000,50,REGION VII (CENTRAL VISAYAS),PH070000000,BOHOL,PH071200000,CATIGBIAN,PH071213000,9.850778,123.995861
DOH000000000005927,3482,GUBA COMMUNITY HOSPITAL,2020-05-03 10:43:21,2020-05-03 10:43:21,2020-05-03,47,2600,23,0,66,21,249,100,0,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (Capital),PH072217000,10.427445,123.889159
DOH000000000005928,1369,PROSPERO G. BELLO INTEGRATED COMMUNITY HOSPITAL,2020-04-24 13:21:50,2020-04-24 13:21:50,2020-04-24,0,48,24,24,24,24,10,75,16,REGION II (CAGAYAN VALLEY),PH020000000,ISABELA,PH023100000,JONES,PH023115000,16.56957,121.69856
DOH000000000005928,2007,PROSPERO G. BELLO INTEGRATED COMMUNITY HOSPITAL,2020-04-26 10:09:20,2020-04-26 10:09:20,2020-04-26,0,48,24,24,24,24,10,75,16,REGION II (CAGAYAN VALLEY),PH020000000,ISABELA,PH023100000,JONES,PH023115000,16.56957,121.69856
DOH000000000005928,2272,PROSPERO G. BELLO INTEGRATED COMMUNITY HOSPITAL,2020-05-01 8:40:43,2020-05-01 8:40:43,2020-05-01,0,36,18,18,18,18,10,65,10,REGION II (CAGAYAN VALLEY),PH020000000,ISABELA,PH023100000,JONES,PH023115000,16.56957,121.69856
DOH000000000005928,3684,PROSPERO G. BELLO INTEGRATED COMMUNITY HOSPITAL,2020-05-08 8:16:26,2020-05-08 8:16:26,2020-05-08,0,24,14,14,14,14,6,55,6,REGION II (CAGAYAN VALLEY),PH020000000,ISABELA,PH023100000,JONES,PH023115000,16.56957,121.69856
DOH000000000005928,563,PROSPERO G. BELLO INTEGRATED COMMUNITY HOSPITAL,2020-04-17 18:38:15,2020-04-17 18:38:15,2020-04-17,0,56,28,28,28,28,15,100,20,REGION II (CAGAYAN VALLEY),PH020000000,ISABELA,PH023100000,JONES,PH023115000,16.56957,121.69856
DOH000000000005928,5678,PROSPERO G. BELLO INTEGRATED COMMUNITY HOSPITAL,2020-05-15 10:32:41,2020-05-15 10:32:41,2020-05-15,0,16,12,12,12,12,4,50,12,REGION II (CAGAYAN VALLEY),PH020000000,ISABELA,PH023100000,JONES,PH023115000,16.56957,121.69856
DOH000000000005928,7256,PROSPERO G. BELLO INTEGRATED COMMUNITY HOSPITAL,2020-05-22 9:53:59,2020-05-22 9:53:59,2020-05-22,0,16,12,12,12,12,4,50,12,REGION II (CAGAYAN VALLEY),PH020000000,ISABELA,PH023100000,JONES,PH023115000,16.56957,121.69856
DOH000000000005931,1940,MABINAY MEDICARE COMMUNITY HOSPITAL,2020-04-25 12:07:01,2020-04-25 12:07:01,2020-04-25,6,200,1,2,2,2,30,300,20,REGION VII (CENTRAL VISAYAS),PH070000000,NEGROS ORIENTAL,PH074600000,MABINAY,PH074614000,9.7369204,122.9271011
DOH000000000005931,2463,MABINAY MEDICARE COMMUNITY HOSPITAL,2020-05-01 9:50:05,2020-05-01 9:50:05,2020-05-01,5,500,10,12,3,2,50,500,16,REGION VII (CENTRAL VISAYAS),PH070000000,NEGROS ORIENTAL,PH074600000,MABINAY,PH074614000,9.7369204,122.9271011
DOH000000000005931,3755,MABINAY MEDICARE COMMUNITY HOSPITAL,2020-05-08 8:38:36,2020-05-08 8:38:36,2020-05-08,2,800,20,8,48,2,75,300,100,REGION VII (CENTRAL VISAYAS),PH070000000,NEGROS ORIENTAL,PH074600000,MABINAY,PH074614000,9.7369204,122.9271011
DOH000000000005931,6544,MABINAY MEDICARE COMMUNITY HOSPITAL,2020-05-16 8:01:24,2020-05-16 8:01:24,2020-05-16,0,700,20,8,48,2,70,300,100,REGION VII (CENTRAL VISAYAS),PH070000000,NEGROS ORIENTAL,PH074600000,MABINAY,PH074614000,9.7369204,122.9271011
DOH000000000005932,1845,TABLAS ISLAND DISTRICT HOSPITAL,2020-04-24 18:33:11,2020-04-24 18:33:11,2020-04-24,30,30,30,30,30,30,30,450,50,REGION IV-B (MIMAROPA),PH170000000,ROMBLON,PH175900000,SAN AGUSTIN,PH175911000,12.569197,122.132494
DOH000000000005932,2669,TABLAS ISLAND DISTRICT HOSPITAL,2020-05-01 11:37:00,2020-05-01 11:37:00,2020-05-01,40,80,30,35,30,30,37,550,50,REGION IV-B (MIMAROPA),PH170000000,ROMBLON,PH175900000,SAN AGUSTIN,PH175911000,12.569197,122.132494
DOH000000000005932,285,TABLAS ISLAND DISTRICT HOSPITAL,2020-04-17 13:54:10,2020-04-17 13:54:10,2020-04-17,30,30,30,30,30,30,30,450,50,REGION IV-B (MIMAROPA),PH170000000,ROMBLON,PH175900000,SAN AGUSTIN,PH175911000,12.569197,122.132494
DOH000000000005932,4316,TABLAS ISLAND DISTRICT HOSPITAL,2020-05-08 12:51:28,2020-05-08 12:51:28,2020-05-08,40,80,30,35,30,30,37,560,50,REGION IV-B (MIMAROPA),PH170000000,ROMBLON,PH175900000,SAN AGUSTIN,PH175911000,12.569197,122.132494
DOH000000000005932,5761,TABLAS ISLAND DISTRICT HOSPITAL,2020-05-15 11:04:57,2020-05-15 11:04:57,2020-05-15,40,80,30,35,30,30,37,560,50,REGION IV-B (MIMAROPA),PH170000000,ROMBLON,PH175900000,SAN AGUSTIN,PH175911000,12.569197,122.132494
DOH000000000005932,6714,TABLAS ISLAND DISTRICT HOSPITAL,2020-05-17 11:15:29,2020-05-17 11:15:29,2020-05-17,40,80,30,35,30,30,37,560,50,REGION IV-B (MIMAROPA),PH170000000,ROMBLON,PH175900000,SAN AGUSTIN,PH175911000,12.569197,122.132494
DOH000000000005932,8292,TABLAS ISLAND DISTRICT HOSPITAL,2020-05-23 17:06:50,2020-05-23 17:06:50,2020-05-23,40,80,30,35,30,30,37,560,50,REGION IV-B (MIMAROPA),PH170000000,ROMBLON,PH175900000,SAN AGUSTIN,PH175911000,12.569197,122.132494
DOH000000000005934,1812,ROMBLON DISTRICT HOSPITAL,2020-04-24 17:36:52,2020-04-24 17:36:52,2020-04-24,10,300,10,10,10,10,10,200,10,REGION IV-B (MIMAROPA),PH170000000,ROMBLON,PH175900000,ROMBLON (Capital),PH175910000,12.585916,122.271746
DOH000000000005934,3191,ROMBLON DISTRICT HOSPITAL,2020-05-01 16:37:57,2020-05-01 16:37:57,2020-05-01,20,500,20,20,20,20,10,200,10,REGION IV-B (MIMAROPA),PH170000000,ROMBLON,PH175900000,ROMBLON (Capital),PH175910000,12.585916,122.271746
DOH000000000005934,4341,ROMBLON DISTRICT HOSPITAL,2020-05-08 13:06:09,2020-05-08 13:06:09,2020-05-08,10,100,10,10,10,50,10,20,10,REGION IV-B (MIMAROPA),PH170000000,ROMBLON,PH175900000,ROMBLON (Capital),PH175910000,12.585916,122.271746
DOH000000000005934,6577,ROMBLON DISTRICT HOSPITAL,2020-05-16 9:41:06,2020-05-16 9:41:06,2020-05-16,10,100,10,10,10,50,10,20,10,REGION IV-B (MIMAROPA),PH170000000,ROMBLON,PH175900000,ROMBLON (Capital),PH175910000,12.585916,122.271746
DOH000000000005934,7074,ROMBLON DISTRICT HOSPITAL,2020-05-22 8:48:28,2020-05-22 8:48:28,2020-05-22,10,100,10,10,10,10,10,50,10,REGION IV-B (MIMAROPA),PH170000000,ROMBLON,PH175900000,ROMBLON (Capital),PH175910000,12.585916,122.271746
DOH000000000005935,1702,SAN MIGUEL DISTRICT HOSPITAL,2020-04-24 16:12:05,2020-04-24 16:12:05,2020-04-24,0,4000,2000,180,200,0,120,3000,65,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,SAN MIGUEL,PH031421000,15.13635,120.965277
DOH000000000005935,3141,SAN MIGUEL DISTRICT HOSPITAL,2020-05-01 16:10:32,2020-05-01 16:10:32,2020-05-01,120,2000,1300,160,120,0,100,2500,37,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,SAN MIGUEL,PH031421000,15.13635,120.965277
DOH000000000005935,4668,SAN MIGUEL DISTRICT HOSPITAL,2020-05-08 15:54:28,2020-05-08 15:54:28,2020-05-08,60,1300,700,100,60,0,75,2000,0,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,SAN MIGUEL,PH031421000,15.13635,120.965277
DOH000000000005935,6339,SAN MIGUEL DISTRICT HOSPITAL,2020-05-15 16:16:08,2020-05-15 16:16:08,2020-05-15,0,800,300,90,40,0,60,11000,0,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,SAN MIGUEL,PH031421000,15.13635,120.965277
DOH000000000005935,7962,SAN MIGUEL DISTRICT HOSPITAL,2020-05-22 16:11:40,2020-05-22 16:11:40,2020-05-22,0,500,140,80,70,40,90,9500,30,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,SAN MIGUEL,PH031421000,15.13635,120.965277
DOH000000000005937,3502,VICENTE SOTTO MEMORIAL MEDICAL CENTER,2020-05-03 15:18:58,2020-05-03 15:18:58,2020-05-03,848,76599,24910,2608,3260,26091,3035,32561,314,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (Capital),PH072217000,10.3080552,123.892631
DOH000000000005937,4064,VICENTE SOTTO MEMORIAL MEDICAL CENTER,2020-05-08 10:28:00,2020-05-08 10:28:00,2020-05-08,1981,61527,24704,2720,852,30515,2323,48260,358,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (Capital),PH072217000,10.3080552,123.892631
DOH000000000005937,6227,VICENTE SOTTO MEMORIAL MEDICAL CENTER,2020-05-15 15:20:29,2020-05-15 15:20:29,2020-05-15,2922,28944,19670,4164,11515,27215,1420,38953,2649,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CEBU CITY (Capital),PH072217000,10.3080552,123.892631
DOH000000000005938,1323,TORRIJOS MUNICIPAL HOSPITAL,2020-04-24 12:46:18,2020-04-24 12:46:18,2020-04-24,5,70,0,9,10,98,5,50,10,REGION IV-B (MIMAROPA),PH170000000,MARINDUQUE,PH174000000,TORRIJOS,PH174006000,13.3199147,122.0840677
DOH000000000005938,3162,TORRIJOS MUNICIPAL HOSPITAL,2020-05-01 16:19:34,2020-05-01 16:19:34,2020-05-01,3,96,0,67,8,0,3,48,8,REGION IV-B (MIMAROPA),PH170000000,MARINDUQUE,PH174000000,TORRIJOS,PH174006000,13.3199147,122.0840677
DOH000000000005938,387,TORRIJOS MUNICIPAL HOSPITAL,2020-04-17 15:28:13,2020-04-17 15:28:13,2020-04-17,6,100,0,10,10,100,6,0,20,REGION IV-B (MIMAROPA),PH170000000,MARINDUQUE,PH174000000,TORRIJOS,PH174006000,13.3199147,122.0840677
DOH000000000005938,4729,TORRIJOS MUNICIPAL HOSPITAL,2020-05-08 16:25:28,2020-05-08 16:25:28,2020-05-08,10,50,0,10,18,20,23,50,0,REGION IV-B (MIMAROPA),PH170000000,MARINDUQUE,PH174000000,TORRIJOS,PH174006000,13.3199147,122.0840677
DOH000000000005938,5533,TORRIJOS MUNICIPAL HOSPITAL,2020-05-15 9:33:16,2020-05-15 9:33:16,2020-05-15,8,40,0,8,15,10,20,40,0,REGION IV-B (MIMAROPA),PH170000000,MARINDUQUE,PH174000000,TORRIJOS,PH174006000,13.3199147,122.0840677
DOH000000000005938,6849,TORRIJOS MUNICIPAL HOSPITAL,2020-05-22 7:25:11,2020-05-22 7:25:11,2020-05-22,4,30,0,4,10,6,10,30,0,REGION IV-B (MIMAROPA),PH170000000,MARINDUQUE,PH174000000,TORRIJOS,PH174006000,13.3199147,122.0840677
DOH000000000005939,1138,ASINGAN COMMUNITY HOSPITAL,2020-04-24 10:43:44,2020-04-24 10:43:44,2020-04-24,5,2800,110,8,13,40,70,1800,26,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,ASINGAN,PH015506000,16.016711,120.674543
DOH000000000005939,2297,ASINGAN COMMUNITY HOSPITAL,2020-05-01 8:47:28,2020-05-01 8:47:28,2020-05-01,10,4400,200,0,15,35,136,3200,15,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,ASINGAN,PH015506000,16.016711,120.674543
DOH000000000005939,4034,ASINGAN COMMUNITY HOSPITAL,2020-05-08 10:16:45,2020-05-08 10:16:45,2020-05-08,1000,2000,150,1000,1000,1000,120,1000,1000,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,ASINGAN,PH015506000,16.016711,120.674543
DOH000000000005939,5695,ASINGAN COMMUNITY HOSPITAL,2020-05-15 10:38:11,2020-05-15 10:38:11,2020-05-15,1010,6500,1346,1000,1130,1000,280,5030,610,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,ASINGAN,PH015506000,16.016711,120.674543
DOH000000000005939,7034,ASINGAN COMMUNITY HOSPITAL,2020-05-22 8:39:15,2020-05-22 8:39:15,2020-05-22,1009,6100,1324,1000,1130,1000,280,4509,610,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,ASINGAN,PH015506000,16.016711,120.674543
DOH000000000005940,2180,DIFFUN DISTRICT HOSPITAL,2020-05-01 8:09:27,2020-05-01 8:09:27,2020-05-01,17,50,17,17,0,17,17,50,17,REGION II (CAGAYAN VALLEY),PH020000000,QUIRINO,PH025700000,DIFFUN,PH025703000,16.594547,121.50682
DOH000000000005940,3692,DIFFUN DISTRICT HOSPITAL,2020-05-08 8:17:34,2020-05-08 8:17:34,2020-05-08,17,50,17,17,0,17,17,50,17,REGION II (CAGAYAN VALLEY),PH020000000,QUIRINO,PH025700000,DIFFUN,PH025703000,16.594547,121.50682
DOH000000000005940,37,DIFFUN DISTRICT HOSPITAL,2020-04-17 8:25:11,2020-04-17 8:25:11,2020-04-17,17,50,50,17,0,0,0,50,17,REGION II (CAGAYAN VALLEY),PH020000000,QUIRINO,PH025700000,DIFFUN,PH025703000,16.594547,121.50682
DOH000000000005940,5290,DIFFUN DISTRICT HOSPITAL,2020-05-15 8:16:40,2020-05-15 8:16:40,2020-05-15,17,17,17,17,0,17,17,50,17,REGION II (CAGAYAN VALLEY),PH020000000,QUIRINO,PH025700000,DIFFUN,PH025703000,16.594547,121.50682
DOH000000000005940,6955,DIFFUN DISTRICT HOSPITAL,2020-05-22 8:12:38,2020-05-22 8:12:38,2020-05-22,17,17,17,17,0,17,17,50,17,REGION II (CAGAYAN VALLEY),PH020000000,QUIRINO,PH025700000,DIFFUN,PH025703000,16.594547,121.50682
DOH000000000005940,780,DIFFUN DISTRICT HOSPITAL,2020-04-24 8:08:00,2020-04-24 8:08:00,2020-04-24,17,10,10,17,0,0,0,10,17,REGION II (CAGAYAN VALLEY),PH020000000,QUIRINO,PH025700000,DIFFUN,PH025703000,16.594547,121.50682
DOH000000000005941,1228,TUMAUINI COMMUNITY HOSPITAL,2020-04-24 11:34:44,2020-04-24 11:34:44,2020-04-24,50,50,50,50,0,50,0,50,0,REGION II (CAGAYAN VALLEY),PH020000000,ISABELA,PH023100000,TUMAUINI,PH023137000,17.286279,121.805732
DOH000000000005941,214,TUMAUINI COMMUNITY HOSPITAL,2020-04-17 12:22:48,2020-04-17 12:22:48,2020-04-17,0,0,0,0,0,0,0,0,0,REGION II (CAGAYAN VALLEY),PH020000000,ISABELA,PH023100000,TUMAUINI,PH023137000,17.286279,121.805732
DOH000000000005941,2330,TUMAUINI COMMUNITY HOSPITAL,2020-05-01 8:59:41,2020-05-01 8:59:41,2020-05-01,43,43,43,43,0,43,0,43,0,REGION II (CAGAYAN VALLEY),PH020000000,ISABELA,PH023100000,TUMAUINI,PH023137000,17.286279,121.805732
DOH000000000005941,4206,TUMAUINI COMMUNITY HOSPITAL,2020-05-08 11:39:00,2020-05-08 11:39:00,2020-05-08,20,20,20,20,0,20,0,20,0,REGION II (CAGAYAN VALLEY),PH020000000,ISABELA,PH023100000,TUMAUINI,PH023137000,17.286279,121.805732
DOH000000000005941,5441,TUMAUINI COMMUNITY HOSPITAL,2020-05-15 9:01:41,2020-05-15 9:01:41,2020-05-15,14,14,14,14,0,14,0,14,0,REGION II (CAGAYAN VALLEY),PH020000000,ISABELA,PH023100000,TUMAUINI,PH023137000,17.286279,121.805732
DOH000000000005941,6965,TUMAUINI COMMUNITY HOSPITAL,2020-05-22 8:16:07,2020-05-22 8:16:07,2020-05-22,9,9,9,9,11,9,0,9,11,REGION II (CAGAYAN VALLEY),PH020000000,ISABELA,PH023100000,TUMAUINI,PH023137000,17.286279,121.805732
DOH000000000005942,1790,AURORA MEMORIAL HOSPITAL,2020-04-24 17:07:14,2020-04-24 17:07:14,2020-04-24,13,100,13,15,13,13,50,500,33,REGION III (CENTRAL LUZON),PH030000000,AURORA,PH037700000,BALER (Capital),PH037701000,15.760043,121.562452
DOH000000000005942,3161,AURORA MEMORIAL HOSPITAL,2020-05-01 16:19:28,2020-05-01 16:19:28,2020-05-01,100,15400,10,15,13,20,240,11410,37,REGION III (CENTRAL LUZON),PH030000000,AURORA,PH037700000,BALER (Capital),PH037701000,15.760043,121.562452
DOH000000000005942,4702,AURORA MEMORIAL HOSPITAL,2020-05-08 16:08:21,2020-05-08 16:08:21,2020-05-08,92,15200,50,15,13,15,240,11300,30,REGION III (CENTRAL LUZON),PH030000000,AURORA,PH037700000,BALER (Capital),PH037701000,15.760043,121.562452
DOH000000000005942,6276,AURORA MEMORIAL HOSPITAL,2020-05-15 15:43:47,2020-05-15 15:43:47,2020-05-15,90,15000,40,15,13,15,240,11050,30,REGION III (CENTRAL LUZON),PH030000000,AURORA,PH037700000,BALER (Capital),PH037701000,15.760043,121.562452
DOH000000000005942,8024,AURORA MEMORIAL HOSPITAL,2020-05-22 16:46:01,2020-05-22 16:46:01,2020-05-22,100,14900,40,15,13,15,240,11000,30,REGION III (CENTRAL LUZON),PH030000000,AURORA,PH037700000,BALER (Capital),PH037701000,15.760043,121.562452
DOH000000000005946,3054,BARLIG DISTRICT HOSPITAL,2020-05-01 15:36:20,2020-05-01 15:36:20,2020-05-01,10,200,50,5,15,20,25,200,20,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,BARLIG,PH144401000,17.044925,121.097506
DOH000000000005946,4870,BARLIG DISTRICT HOSPITAL,2020-05-08 19:19:20,2020-05-08 19:19:20,2020-05-08,10,250,50,5,15,50,25,500,20,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,BARLIG,PH144401000,17.044925,121.097506
DOH000000000005946,5117,BARLIG DISTRICT HOSPITAL,2020-05-15 4:31:27,2020-05-15 4:31:27,2020-05-15,10,200,100,5,10,100,25,1000,15,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,BARLIG,PH144401000,17.044925,121.097506
DOH000000000005946,6635,BARLIG DISTRICT HOSPITAL,2020-05-16 14:36:04,2020-05-16 14:36:04,2020-05-16,10,200,100,5,8,100,25,1000,15,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,BARLIG,PH144401000,17.044925,121.097506
DOH000000000005946,6715,BARLIG DISTRICT HOSPITAL,2020-05-17 11:15:32,2020-05-17 11:15:32,2020-05-17,10,200,100,5,10,100,25,1000,15,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,BARLIG,PH144401000,17.044925,121.097506
DOH000000000005946,6837,BARLIG DISTRICT HOSPITAL,2020-05-22 7:17:01,2020-05-22 7:17:01,2020-05-22,10,200,100,5,10,100,25,1000,15,CORDILLERA ADMINISTRA TIVE REGION (CAR),PH140000000,MOUNTAIN PROVINCE,PH144400000,BARLIG,PH144401000,17.044925,121.097506
DOH000000000005950,2074,CAMP AQUINO STATION HOSPITAL,2020-05-01 6:37:55,2020-05-01 6:37:55,2020-05-01,30,2000,30,28,75,0,30,510,57,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (Capital),PH036916000,15.4428175,120.5923473
DOH000000000005950,4942,CAMP AQUINO STATION HOSPITAL,2020-05-09 8:50:40,2020-05-09 8:50:40,2020-05-09,30,2000,30,28,75,50,80,27,55,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (Capital),PH036916000,15.4428175,120.5923473
DOH000000000005950,5698,CAMP AQUINO STATION HOSPITAL,2020-05-15 10:39:24,2020-05-15 10:39:24,2020-05-15,30,2000,30,28,75,45,80,30,55,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (Capital),PH036916000,15.4428175,120.5923473
DOH000000000005950,8212,CAMP AQUINO STATION HOSPITAL,2020-05-23 9:15:58,2020-05-23 9:15:58,2020-05-23,30,2000,35,30,75,40,80,30,50,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (Capital),PH036916000,15.4428175,120.5923473
DOH000000000005950,876,CAMP AQUINO STATION HOSPITAL,2020-04-24 8:48:15,2020-04-24 8:48:15,2020-04-24,30,2000,30,30,25,0,30,500,77,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (Capital),PH036916000,15.4428175,120.5923473
DOH000000000005962,14,RETUERMA GENERAL HOSPITAL,2020-04-17 7:38:33,2020-04-17 7:38:33,2020-04-17,0,400,0,6,0,2,18,40,20,REGION V (BICOL REGION),PH050000000,ALBAY,PH050500000,GUINOBATAN,PH050504000,13.239234,123.536951
DOH000000000005962,2496,RETUERMA GENERAL HOSPITAL,2020-05-01 10:07:46,2020-05-01 10:07:46,2020-05-01,0,170,100,7,0,2,10,30,6,REGION V (BICOL REGION),PH050000000,ALBAY,PH050500000,GUINOBATAN,PH050504000,13.239234,123.536951
DOH000000000005962,3528,RETUERMA GENERAL HOSPITAL,2020-05-08 5:22:56,2020-05-08 5:22:56,2020-05-08,0,126,100,7,0,4,7,20,6,REGION V (BICOL REGION),PH050000000,ALBAY,PH050500000,GUINOBATAN,PH050504000,13.239234,123.536951
DOH000000000005962,5203,RETUERMA GENERAL HOSPITAL,2020-05-15 7:33:41,2020-05-15 7:33:41,2020-05-15,0,100,0,7,0,0,5,50,7,REGION V (BICOL REGION),PH050000000,ALBAY,PH050500000,GUINOBATAN,PH050504000,13.239234,123.536951
DOH000000000005962,7031,RETUERMA GENERAL HOSPITAL,2020-05-22 8:38:29,2020-05-22 8:38:29,2020-05-22,0,400,200,7,0,0,8,35,0,REGION V (BICOL REGION),PH050000000,ALBAY,PH050500000,GUINOBATAN,PH050504000,13.239234,123.536951
DOH000000000005962,825,RETUERMA GENERAL HOSPITAL,2020-04-24 8:25:36,2020-04-24 8:25:36,2020-04-24,0,170,64,4,0,2,8,30,9,REGION V (BICOL REGION),PH050000000,ALBAY,PH050500000,GUINOBATAN,PH050504000,13.239234,123.536951
